Transaction_ID,Customer_ID,Date,Product_Category,Purchase_Amount,Customer_Age,Payment_Method
TXN_1071,CUST_203,2026-03-23 04:00:00,Beauty,95.73199460182926,,PayPal
TXN_1229,,2026-03-01 11:00:00,Home & Kitchen,104.14434588962241,65.0,PayPal
TXN_2127,CUST_129,2026-05-08 05:00:00,Electronics,150.61228411819934,64.0,Debit Card
TXN_1262,CUST_267,2026-03-27 16:00:00,Beauty,247.41359986263072,19.0,
TXN_1947,CUST_180,2026-04-08 12:00:00,Electronics,190.09391453544603,31.0,Credit Card
TXN_1632,CUST_210,2026-04-06 21:00:00,Home & Kitchen,58.65087695963581,55.0,Cash
TXN_1197,CUST_251,2026-04-04 22:00:00,Electronics,82.29474230791057,33.0,Debit Card
TXN_1505,CUST_192,2026-03-29 02:00:00,Books,113.5163228222605,53.0,Cash
TXN_1709,CUST_100,2026-02-28 03:00:00,Home & Kitchen,264.11440794131903,59.0,Credit Card
TXN_1340,CUST_137,,Home & Kitchen,60.877707358141365,31.0,Cash
TXN_1851,CUST_211,2026-03-06 18:00:00,Clothing,102.356941667477,35.0,Cash
TXN_1003,CUST_114,2026-01-16 11:00:00,clothing,150.9897184506392,25.0,
TXN_1540,CUST_123,19-01-2026 04:00,Books,203.8786120840474,45.0,
TXN_2120,CUST_163,,Books,68.45277863824126,50.0,Cash
TXN_1394,CUST_185,2026-01-12 02:00:00,Books,81.9363644796079,,PayPal
TXN_1507,CUST_175,2026-01-04 13:00:00,Home & Kitchen,-46.871830218666986,,
TXN_1907,CUST_124,2026-05-03 01:00:00,clothing,114.57028946404145,55.0,
TXN_1092,CUST_210,2026-03-28 04:00:00,Books,76.98833937761468,32.0,Debit Card
TXN_1277,CUST_189,2026-02-01 06:00:00,Books,153.18183126310328,58.0,Cash
TXN_2021,CUST_169,2026-03-02 08:00:00,Beauty,154.267364052858,58.0,Credit Card
TXN_2161,CUST_138,2026-04-24 16:00:00,home & kitchen,196.19825255622442,54.0,Cash
TXN_1214,CUST_283,2026-04-04 21:00:00,Clothing,9999.99,65.0,Debit Card
TXN_1741,CUST_100,2026-04-18 00:00:00,Home & Kitchen,,61.0,PayPal
TXN_1950,CUST_100,2026-03-09 06:00:00,Books,89.40380818645679,45.0,Cash
TXN_1047,CUST_120,2026-02-25 14:00:00,Clothing,45.15229609900592,59.0,Cash
TXN_1378,,2026-05-04 22:00:00,Electronics,213.30964365354018,43.0,PayPal
TXN_1923,CUST_160,2026-01-10 01:00:00,Clothing,-54.23741857557502,21.0,PayPal
TXN_1499,CUST_115,2026-02-07 04:00:00,Beauty,101.14310041146652,69.0,PayPal
TXN_2034,CUST_130,2026-04-14 20:00:00,Electronics,176.2514033776003,19.0,Cash
TXN_1542,CUST_101,2026-01-28 04:00:00,Books,61.26133424231697,19.0,
TXN_1419,CUST_119,2026-01-06 21:00:00,Electronics,82.0657459916828,25.0,Cash
TXN_1498,,2026-02-18 16:00:00,Electronics,67.5449824430845,63.0,Cash
TXN_1892,,2026-04-24 15:00:00,Clothing,-24.563311594545297,47.0,Debit Card
TXN_1676,CUST_182,2026-02-23 21:00:00,CLOTHING,-50.0,68.0,Cash
TXN_2011,CUST_283,2026-01-23 20:00:00,Books,118.41645243834336,51.0,PayPal
TXN_1203,CUST_212,2026-05-25 05:00:00,Books,122.84528592263948,55.0,Cash
TXN_1760,CUST_189,,Clothing,85.69216595151413,67.0,Credit Card
TXN_1273,CUST_141,2026-03-29 14:00:00,Clothing,176.11958255397715,28.0,Credit Card
TXN_2164,CUST_233,2026-03-26 09:00:00,Clothing,60.76079149342732,32.0,Credit Card
TXN_1362,CUST_271,2026-04-30 13:00:00,Beauty,193.88068928378948,65.0,PayPal
TXN_1512,CUST_284,2026-05-02 04:00:00,electronics,151.16836192735903,30.0,Debit Card
TXN_1911,CUST_254,2026-05-15 14:00:00,Home & Kitchen,-59.954596336061115,53.0,Debit Card
TXN_1615,CUST_211,23-01-2026 09:00,Home & Kitchen,130.87396537746784,25.0,Debit Card
TXN_1750,CUST_115,30-03-2026 17:00,ELECTRONICS,143.27717841099545,42.0,Cash
TXN_1436,CUST_289,2026-05-06 08:00:00,Home & Kitchen,37.80771587791912,65.0,Cash
TXN_1906,,2026-01-19 21:00:00,electronics,32.3023740105148,,Cash
TXN_1519,CUST_243,2026-05-06 19:00:00,Beauty,250.8638244908652,58.0,PayPal
TXN_1831,CUST_212,2026-03-17 05:00:00,Books,180.70595329308873,29.0,Debit Card
TXN_2123,CUST_110,2026-01-02 17:00:00,Clothing,243.2259183855909,,Credit Card
TXN_1979,CUST_127,2026-04-12 00:00:00,Books,102.2489382966185,58.0,PayPal
TXN_1239,CUST_215,2026-03-14 12:00:00,Electronics,109.70724429183554,32.0,PayPal
TXN_1105,CUST_108,06-04-2026 07:00,Electronics,96.06545820580524,39.0,Cash
TXN_1896,CUST_250,2026-05-06 20:00:00,Beauty,124.95066823097082,,Cash
TXN_1343,CUST_281,2026-04-01 02:00:00,Beauty,86.44521978731595,54.0,Cash
TXN_2100,CUST_262,,Books,207.01683409262927,27.0,Cash
TXN_1275,CUST_106,2026-04-09 18:00:00,Beauty,159.66440168220566,40.0,Credit Card
TXN_1059,CUST_183,2026-05-04 05:00:00,Electronics,211.54344548479514,49.0,PayPal
TXN_1883,CUST_244,2026-05-27 11:00:00,Books,122.72236690773448,18.0,Credit Card
TXN_1371,CUST_192,2026-05-30 15:00:00,Clothing,59.298779365170006,48.0,Debit Card
TXN_1136,CUST_230,2026-05-06 07:00:00,Clothing,250.80531156220155,60.0,PayPal
TXN_1623,CUST_288,2026-01-30 03:00:00,Home & Kitchen,62.91322640742593,23.0,Debit Card
TXN_1049,CUST_266,2026-04-09 20:00:00,Electronics,46.97512645627896,40.0,Credit Card
TXN_1040,CUST_150,,Clothing,175.23781488972105,60.0,Debit Card
TXN_1477,CUST_191,2026-04-11 20:00:00,Clothing,61.74624792241475,32.0,Debit Card
TXN_1908,CUST_294,2026-02-16 06:00:00,Clothing,154.53053037100779,47.0,Debit Card
TXN_2029,CUST_194,2026-01-29 14:00:00,Books,17.94538720034147,21.0,Cash
TXN_2134,CUST_253,2026-04-29 05:00:00,Home & Kitchen,104.9438048981743,36.0,Debit Card
TXN_1732,CUST_246,2026-02-23 00:00:00,Beauty,52.28525588328171,23.0,Cash
TXN_1316,CUST_153,2026-01-16 00:00:00,Clothing,-15.253730208516146,41.0,Debit Card
TXN_1936,CUST_254,2026-01-27 09:00:00,electronics,162.74919189091065,55.0,Cash
TXN_1575,CUST_192,2026-05-18 09:00:00,Home & Kitchen,-15.381666531466294,30.0,Cash
TXN_1973,CUST_117,2026-03-16 15:00:00,Home & Kitchen,115.19699666491483,19.0,Credit Card
TXN_1075,CUST_153,03-02-2026 19:00,Electronics,275.6156059421546,32.0,Credit Card
TXN_1599,CUST_251,2026-01-16 01:00:00,BEAUTY,103.60986689082262,34.0,PayPal
TXN_1863,CUST_149,2026-01-03 16:00:00,Beauty,9999.99,65.0,Debit Card
